,id,tid,tweet,user_id,coordinates,created_at,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,quoted_status_id,retweet_count,source,is_retweet,hashtag_id,text
554,514,1131614289540898816,Just realized that having my hair in a bun probably gave away the fact that I dance while I eat chips. And people s… https://t.co/GodRtGPelj,511,,2019-05-23 17:34:05,1,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
555,515,1131614285350756352,RT @baux_yy: My friend sent me this and I felt the need to share https://t.co/v5orMgcQbA,512,,2019-05-23 17:34:04,0,,,,en,,48720,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
556,516,1131614293735092230,"RT @AUThackeray: Personally, I humbly bow down in respect to all the voters across India, and of course Maharashtra who reposed such immens…",513,,2019-05-23 17:34:06,0,,,,en,,1597,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
557,517,1131614293739413507,"RT @mapplesuga: YOONGI WENT FROM SHY SMILE TO SHY LAUGHING WHY HE GOT TO BE SO CUTE!!!🥺🥺🥺🥺

https://t.co/l8KVgxrnHl",514,,2019-05-23 17:34:06,0,,,,en,,5745,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
558,518,1131614293726846976,@ojaannnnnnn Okaay,515,,2019-05-23 17:34:06,0,ojaannnnnnn,1131613045183078400,1092774927877341184,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
559,519,1131614293747687424,Supreme Court of Canada to weigh video-lottery terminals class-action case https://t.co/l1GDLJPxkB,516,,2019-05-23 17:34:06,0,,,,en,,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,,
560,520,1131614293735067648,RT @narendramodi: Thanks @AnilKapoor. The people's mandate is for growth. We will work hard to ensure that India's growth trajectory is eve…,517,,2019-05-23 17:34:06,0,,,,en,1131535020915486722,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
561,521,1131614293722583042,I gotta say how weird it is to be subbing in a 4th grade classroom and having to ask a student to silent their cell phone in their bag,518,,2019-05-23 17:34:06,4,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
562,522,1131614293726781440,Honestly 😭 I lost a friend for this shit,519,,2019-05-23 17:34:06,0,,,,en,1131614150206136320,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
563,523,1131614293722587136,RT @steveaoki: New Drop!! Bringing u a very proud collab with @OfficialMonstaX and #FeggyMin celebrating #PlayItCool! Available on @dmcolle…,520,,2019-05-23 17:34:06,0,,,,en,,3790,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,81.0,feggymin
564,523,1131614293722587136,RT @steveaoki: New Drop!! Bringing u a very proud collab with @OfficialMonstaX and #FeggyMin celebrating #PlayItCool! Available on @dmcolle…,520,,2019-05-23 17:34:06,0,,,,en,,3790,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,82.0,playitcool
565,524,1131614293743546368,"RT @ufc: Craziest fight in UFC history!?

#OnThisDay in 2015, @AndreiArlovski and Travis Browne gave it all they had! https://t.co/UqnNkmoA…",521,,2019-05-23 17:34:06,0,,,,en,,603,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,83.0,onthisday
566,525,1131614293722566656,"RT @thopola_mosiya: We are a company that is registered with (NHBRC) and  (CIDB)

👷For all your construction needs👷

📞Call us today and get…",522,,2019-05-23 17:34:06,0,,,,en,,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
567,526,1131614293739343872,RT @emiliacIarked: CAN Y’ALL FUCKING IMAGINE IF GAME OF THRONES ENDED LIKE THIS https://t.co/2aNOaC48lI,523,,2019-05-23 17:34:06,0,,,,en,,56413,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
568,527,1131614293726777344,RT @Deecarr_: This one meme just shit on the entire planet https://t.co/51XzomcC6Y,524,,2019-05-23 17:34:06,0,,,,en,,362629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
569,528,1131614293760323585,Get The Power You Need From Nomad Giveaway Ends 6/19 – @SMGurusNetwork... https://t.co/xqBnHCywJV on @bloglovin,525,,2019-05-23 17:34:06,0,,,,en,,0,"<a href=""https://www.bloglovin.com"" rel=""nofollow"">Bloglovin</a>",False,,
570,529,1131614293747785729,"MindShiftKQED: Teachers reported their top technology-related concern was that ""students lack skills to critically… https://t.co/PxA3uRnbOO",526,,2019-05-23 17:34:06,0,,,,en,,0,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,
571,530,1131614293747785728,"@YvetteCooperMP @GMB_union Hey, remind us of the Personal Allowance under @UKLabour.  Supporting ‘working people’ m… https://t.co/gGanDiJUJ9",527,,2019-05-23 17:34:06,2,YvetteCooperMP,1131280795438583811,328634628,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,
572,531,1131614289540898817,@itsRobbieBitch @JMannMarvel Pull up pussy,528,,2019-05-23 17:34:05,0,itsRobbieBitch,1131611364995284993,467956945,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
573,532,1131614293751947302,"RT @TheBlues___: Pulisic “There’s no doubt City had a great season, but Chelsea... there’s a champion mentality at this club. They are a co…",529,,2019-05-23 17:34:06,0,,,,en,,69,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
574,533,1131614293756141605,"Google I/O Extended Calabar 2019, hangout with local developers and experience I/O together. 
I/O features hands-on… https://t.co/iQkxGy9Iad",530,,2019-05-23 17:34:06,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
575,534,1131614297925115904,@Mamacitaanggg Well obviously!! 😂,531,,2019-05-23 17:34:07,1,Mamacitaanggg,1131611517437091841,1068285890148122625,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
576,535,1131614297929396224,@areyousurebruv Having a Thoreauvian impulse to be racist in spite of Church teaching,532,,2019-05-23 17:34:07,2,areyousurebruv,1131613422511120385,224223937,en,,2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
577,536,1131614297954619395,"woah, that's going to be lopsided",533,,2019-05-23 17:34:07,0,,,,en,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
578,537,1131614297921085440,RT @MegTheeStalli: Tina Snow ---&gt; Hot Girl Meg https://t.co/vRoUl6xAVL,534,,2019-05-23 17:34:07,0,,,,en,,21265,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
579,538,1131614297942110211,@justinalpertesq @CatoInstitute I love this picture.,535,,2019-05-23 17:34:07,3,justinalpertesq,1131301708934635521,22061804,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,
580,539,1131614297925312513,RT @SirPatStew: The end is only the beginning. First look: #StarTrekPicard. @StarTrekCBS https://t.co/mEhKjyuBUx,536,,2019-05-23 17:34:07,0,,,,en,,23530,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,84.0,startrekpicard
581,540,1131614302127833088,@pampunzalan_ baby #4 iz comingggggg charot,537,,2019-05-23 17:34:08,0,pampunzalan_,1131608282580131840,1019974209651466240,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
582,541,1131614302128021504,@wonkvun ay same,538,,2019-05-23 17:34:08,1,wonkvun,1131613739008970752,1079521625077239809,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
583,542,1131614302123765761,RT @ABRLive: The short answer to what @infield_fest was like this year? 🔥🔥🔥https://t.co/3hdTDsIKok https://t.co/ylVwaLhQ15,539,,2019-05-23 17:34:08,0,,,,en,,3,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
584,543,1131614302148993026,@TheKailaMichele This,540,,2019-05-23 17:34:08,0,TheKailaMichele,1131325472451760130,821670976610041857,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
585,544,1131614302123757568,@obscure_j @_TranceAddict We can put him in the balcony!,541,,2019-05-23 17:34:08,3,obscure_j,1131614061408473088,2611831105,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
586,545,1131614302140542976,"RT @AshleyRopafadzo: I study politics and that doesn't mean I'm a certified liar 
I just lie a little bit 😆😆",542,,2019-05-23 17:34:08,0,,,,en,,15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
587,546,1131614302123712514,MWF has proudly supported the Whitefish Lake Watershed Project which just received an international award for habit… https://t.co/ueglzqjDVJ,543,,2019-05-23 17:34:08,0,,,,en,,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
588,547,1131614302136393728,My intuition is roaring right now.,544,,2019-05-23 17:34:08,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
589,548,1131614302148939776,"Since NCT and got7 will promote at the same time, every time I read a tweet about mark I have to keep reading to fi… https://t.co/QxBgjAknb9",545,,2019-05-23 17:34:08,2,,,,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,
590,549,1131614302144749569,"Alexa, play “Gloria” and see if the Bad Boys of Podcasting are okay",546,,2019-05-23 17:34:08,1,,,,en,1131601600982724608,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
591,550,1131614306338869250,Pearl’s the one holding up the line at Hot Topic...,547,,2019-05-23 17:34:09,13,,,,en,1131556249508687872,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
592,551,1131614306343239682,RT @MagicShopFlower: if bts had movie posters on netflix ft. halsey https://t.co/15eTDzX8Ee,548,,2019-05-23 17:34:09,0,,,,en,,19422,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
593,552,1131614306313875456,RT @DonaldJTrumpJr: Hard to believe that this could be controversial... https://t.co/uYoOGQMotk,549,,2019-05-23 17:34:09,0,,,,en,1131594686001537025,5554,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
594,553,1131614306334912517,"RT @Dexerto: Important cliffs from the contract:

- $2,000 a month salary

- Tfue can't play games on stream for 6 months if he breaks cont…",550,,2019-05-23 17:34:09,0,,,,en,1131578877220990976,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
595,554,1131614306343297024,@vantesari Love you 💕,551,,2019-05-23 17:34:09,1,vantesari,1131611724489076737,796054147019735040,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
596,555,1131614306334846976,RT @theAntiMUA: People pride themselves in being cruelty free while they consume plastic and don’t recycle their packaging. Don’t do any re…,552,,2019-05-23 17:34:09,0,,,,en,,121,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
597,556,1131614306305531904,@emily_moppett Join the gang em .well done cancer I shit it,553,,2019-05-23 17:34:09,1,emily_moppett,1131201926983503877,573688588,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
598,557,1131614306334846977,This kinda fire tbh,554,,2019-05-23 17:34:09,57,,,,en,1124811751860707328,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
599,558,1131614306322329600,"Is the world really taking away freedom of speech? 
Seems that way..⤵",555,,2019-05-23 17:34:09,65,,,,en,1131606888393695232,37,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
600,559,1131614306339045376,3 people followed me // automatically checked by https://t.co/zIugDSDL4o,556,,2019-05-23 17:34:09,0,,,,en,,0,"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>",False,,
601,560,1131614306305531906,How is Hillary not in prison? She committed felony’s!,557,,2019-05-23 17:34:09,1,,,,en,1131543551962230785,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
602,561,1131614306309689345,RT @StationCDRKelly: Great to close #NIWeek with this excellent team in #Austin yesterday! Enjoyed sharing some of the lessons I’ve learned…,558,,2019-05-23 17:34:09,0,,,,en,1131321335387500545,32,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,85.0,niweek
603,561,1131614306309689345,RT @StationCDRKelly: Great to close #NIWeek with this excellent team in #Austin yesterday! Enjoyed sharing some of the lessons I’ve learned…,558,,2019-05-23 17:34:09,0,,,,en,1131321335387500545,32,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,86.0,austin
604,562,1131614306339049472,RT @MakMay11: Well my dog ate my sister’s fish and that’s how today’s going,559,,2019-05-23 17:34:09,0,,,,en,,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
605,563,1131614306309685248,"RT @laurendane: And, let's be 100% here, if you've been reading my books, you're not going to ""stop"" because I call out the travesties comm…",560,,2019-05-23 17:34:09,0,,,,en,,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,
606,564,1131614310512201728,@islandthyal Oh my god you play league of legends,561,,2019-05-23 17:34:10,1,islandthyal,1131613294576439296,1084878491114446848,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
607,565,1131614310499663872,"RT @NoContextSilent: CW Suicide

Trivia post: If you move the camera in the dead man watching tv room, you can see the model of the man is…",562,,2019-05-23 17:34:10,0,,,,en,,89,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
608,566,1131614310525034497,Glad you enjoyed watching baby ;) more movies being uploaded this weekend ....... no uniforms tho xx 💋,563,,2019-05-23 17:34:10,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
609,567,1131614310508187649,@TheOnlySeth @TonyZoo_ That shade room fame got him acting different,564,,2019-05-23 17:34:10,3,TheOnlySeth,1131614129515638784,244321302,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
610,568,1131614310516441088,@lazyhoomann @legendperrie I only fear BTS stans and no one else🤥,565,,2019-05-23 17:34:10,2,lazyhoomann,1131614155335561216,869253180420374528,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
611,569,1131614310524956672,@remsboca i'm sorry tess :( pls talk to us if u need to🖤,566,,2019-05-23 17:34:10,0,remsboca,1131604472558493696,4786492173,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
612,570,1131614310537449477,@c0kec0bain i wouldve dropped them on the first offense tbh,567,,2019-05-23 17:34:10,0,c0kec0bain,1131613811247439872,826607297300271106,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
613,571,1131614310516576261,"@MsCBristow You have leave voting, Tory friends? https://t.co/gZZ1PqxLaW",568,,2019-05-23 17:34:10,1,MsCBristow,1131613910660993024,741968642414370816,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
614,572,1131614314702356480,RT @theprincessjj: “Don’t stop til you get a nut” or whatever tf Michael Jackson said.,569,,2019-05-23 17:34:11,0,,,,en,,16571,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
615,573,1131614314702548998,i cant multiply without a calculator u want me to solve all THAT,570,,2019-05-23 17:34:11,1,yamahanatarou,1131613696982233088,1119169211329335296,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
616,574,1131614314731847682,"RT @Jameslowe2898: No nudes needed. RT if you need $500 for shopping and bills today, I just want to help financially every retweet must be…",571,,2019-05-23 17:34:11,0,,,,en,,1036,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
617,575,1131614314706685953,RT @Docsavage13: Worth a chuckle 😁 https://t.co/QmiER6u1yp,572,,2019-05-23 17:34:11,0,,,,en,,5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
618,576,1131614314731847681,RT @Logic301: What's beef? https://t.co/Do6VU95Jdg,573,,2019-05-23 17:34:11,0,,,,en,,23032,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
619,577,1131614314710863872,"RT @NatraKing9: #TGBTG This man different, top 3 favorite player once he gets drafted. Don’t sleep https://t.co/eigTt47jrX",574,,2019-05-23 17:34:11,0,,,,en,1130502431895429120,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,87.0,tgbtg
620,578,1131614314698280962,"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a #ToyStory4 Prize Pack, featuring Buzz &amp; Woody! #FunkoToyStory https://t…",575,,2019-05-23 17:34:11,0,,,,en,,12241,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,88.0,toystory4
621,578,1131614314698280962,"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a #ToyStory4 Prize Pack, featuring Buzz &amp; Woody! #FunkoToyStory https://t…",575,,2019-05-23 17:34:11,0,,,,en,,12241,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,89.0,funkotoystory
622,579,1131614314698280961,"RT @travismcelroy: Okay, I didn’t want to say anything until it was official but the recount is FINALLY finished and it turns out that I WO…",576,,2019-05-23 17:34:11,0,,,,en,,290,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
623,580,1131614314731855874,RT @_passthebluntt: sometimes i’m quiet because i feel too lazy to move my lips https://t.co/vmXKXRrDxR,577,,2019-05-23 17:34:11,0,,,,en,1130580424781176832,36997,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
624,581,1131614314698354688,RT @PIEGUYRULZ: Man I'm really rooting for this to be good. https://t.co/OU9E0ad1iy,578,,2019-05-23 17:34:11,0,,,,en,1131233347277955074,45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
625,582,1131614314706690050,"RT @Baxter47Ron: My favourite #Shropshire font (no idea why). Shawbury, @crsbi report online at https://t.co/vtxy92XOUc for your delight. h…",579,,2019-05-23 17:34:11,0,,,,en,,8,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,90.0,shropshire
626,583,1131614314694103045,RT @BalrogGameRoom: Thanks for coming to the Sonic stream! Everyone kicked my ass https://t.co/aWb9N1aURN,580,,2019-05-23 17:34:11,0,,,,en,,38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
627,584,1131614318892445696,RT @tabiqueen: Who I’ve become https://t.co/n5X61GiQFm,581,,2019-05-23 17:34:12,0,,,,en,,1749,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
628,585,1131614318909317120,"@Ravenspoetry333 @jaxs_tone @usminority @SpeakerPelosi I wish I could move, too!",582,,2019-05-23 17:34:12,0,Ravenspoetry333,1131371237710671872,21962160,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
629,586,1131614318913511424,@ChristianAntho 's solo in STUCKINMYBRAIN is my favorite thing in the whole world ❤😔🤘,583,,2019-05-23 17:34:12,0,jilaonseven,1131614152617684995,1059060494466637826,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
630,587,1131614318917632000,@bonashtan Go night po ☺️🧡,584,,2019-05-23 17:34:12,0,bonashtan,1131594774920589314,1124841051129241603,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
631,588,1131614318917824513,i miss one direction so much come back pls,585,,2019-05-23 17:34:12,6,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
632,589,1131614318905221125,@___shanie That’s what’s up things good here too,586,,2019-05-23 17:34:12,1,___shanie,1131612828115189760,119494231,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
633,590,1131614318896844800,"RT @BoxrecGrey: 7/20 PBC PPV lineup:

Keith Thurman vs. Manny Pacquiao, 

Yordenis Ugas vs. Omar Figueroa Jr

Sergey Lipinets vs. John Moli…",587,,2019-05-23 17:34:12,0,,,,en,,79,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,
634,591,1131614318888398848,"I won’t worry my life away nor should you.....
🌱🌼🌱",588,,2019-05-23 17:34:12,5,,,,en,,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
635,592,1131614318896615424,"@HarvardHealth Why is there no red meat in this picture? If you want to fix your blood sugar, cut carbs and eat mor… https://t.co/zbiNylL7zh",589,,2019-05-23 17:34:12,3,HarvardHealth,1131594425732337664,22708797,en,,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
636,593,1131614318921965568,WANK,590,,2019-05-23 17:34:12,0,amspired,1131614293038903296,606682855,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
637,594,1131614318921945088,RT @LeaBRCom: 📷 leamichele: I have been obsessed with using more natural products in my skincare routine. I recently discovered these amazi…,591,,2019-05-23 17:34:12,0,,,,en,,6,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
638,595,1131614318913572866,RT @IndiaHistorypic: 1950s :: Sacred Mount Kailash https://t.co/f36aq8Cd9f,592,,2019-05-23 17:34:12,0,,,,en,,238,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
639,596,1131614318909431809,"RT @SirJadeja: Putin: Congrats PM Modi on victory
Xi Jinping: Congrats PM Modi 
Trump: Congrats PM Modi
Netanyahu: Congrats PM Modi
Shinzo…",593,,2019-05-23 17:34:12,0,,,,en,,763,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
640,597,1131614318917767173,"RT @LadyLegend247: y’all ever just ⠀

⠀

⠀

⠀

⠀

⠀

⠀
⠀

⠀

⠀

⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀

⠀

⠀

⠀

⠀

⠀

⠀
⠀

⠀

⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀…",594,,2019-05-23 17:34:12,0,,,,en,,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
641,598,1131614318888443905,"RT @Leo_Tweets: Once a #Leo commits themselves to a serious relationship, they are loyal, devoted, true hearted and faithful.",595,,2019-05-23 17:34:12,0,,,,en,,577,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,91.0,leo
642,599,1131614318896799744,This what my uncle said in a family whatsapp group smh https://t.co/Io0ylilP11,596,,2019-05-23 17:34:12,14,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
643,600,1131614323082530818,RT @EtsySocial: Boho Earrings Earthy Copper https://t.co/QPnB6FkZzk via @EtsySocial #EtsySocial https://t.co/L4YP9oN6fA,597,,2019-05-23 17:34:13,0,,,,en,,0,"<a href=""http://etsysocial.com/"" rel=""nofollow"">EtsySocial</a>",True,92.0,etsysocial
644,601,1131614323116134400,RT @effitsfranki: Allura truly loved Lance unconditionally because she witnessed him squeeze the nipples of an animal repeatedly and then d…,598,,2019-05-23 17:34:13,0,,,,en,,76,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
645,602,1131614323095330823,RT @jsereynaa: DO NOT (and I cannot stress this enough) talk down on my significant other bcs I will put u in ur place so fuckin quick,599,,2019-05-23 17:34:13,0,,,,en,,334,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
646,603,1131614323116167168,RT @jeonginpics: 180928 Ⓒ now or never https://t.co/sXCPVU3VpK,600,,2019-05-23 17:34:13,0,,,,en,,509,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
647,604,1131614323116130304,It's so hard to NOT get awkward while taking photos especially when your friend r helping u. Idk should i put out t… https://t.co/4Zdz0xXVGR,601,,2019-05-23 17:34:13,0,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
648,605,1131614323107868673,RT @robertwickens: What a difference two months has made! I boarded this plane for the season opener in St. Pete. @itskarliwoods was moving…,602,,2019-05-23 17:34:13,0,,,,en,,2134,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
649,606,1131614323112120322,@onlarrybro I never felt so much pain in my chest before this is horrible,603,,2019-05-23 17:34:13,2,onlarrybro,1131349112157220865,1125128942069977090,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
650,607,1131614323095162883,RT @thatethiopian: This video is still shocks me every time... a young brother wearing a thobe after taraweh in Ramadan about to randomly g…,604,,2019-05-23 17:34:13,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
651,608,1131614323099488256,@redflag3rd @BenJolly9 @Redcountessa He picks and chooses what he highlights,605,,2019-05-23 17:34:13,2,redflag3rd,1131614022829318145,1004220360,en,,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
652,609,1131614323086888960,"@ericajlaw1976 Forget that little prick  at the pool , enjoy your drink and  the evening with your family . 😀😀💪💪",606,,2019-05-23 17:34:13,1,ericajlaw1976,1131598952439193600,2919965837,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
653,610,1131614323116302338,@boyacawoman Ligth Blue!,607,,2019-05-23 17:34:13,2,boyacawoman,1131549206827687937,2440221623,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
654,611,1131614323107934208,@SilverAgeTV Abby Normal.,608,,2019-05-23 17:34:13,1,SilverAgeTV,1131614009478844416,1122506204,en,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
655,612,1131614323120459777,"RT @AISOMA_AG: Smart #PredictiveMaintenance: The Key to #Industry40

Link: https://t.co/PmxP8diUU9

#BCW19 #IoT #IIot #SmartCity #digitaltw…",609,,2019-05-23 17:34:13,0,,,,en,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,93.0,predictivemaintenance
